text,lang,timestamp,sentiment,score,source
"Absolutely spot on, that’s what he have to do as fans, all we can do really 👍🏼",en,2025-10-06 03:51:42.663598,Positive,0.2,
@@gurubuddhi4665I think he has one. Look inside yourself making a comment like that.,en,2025-10-06 03:51:42.663599,Neutral,0.0,
Why are they asking him about terror attacks great way to start the press conference on a negative tone,en,2025-10-06 03:51:42.663601,Positive,0.25,
Chai not confident enough,en,2025-10-06 03:51:42.663602,Negative,-0.125,
"Your system sucks, you play your players out of position, your subs changes are garbage. You are stubborn, you don't listen and you aren't willing to adapt. A sacking is coming",en,2025-10-06 03:51:42.663603,Negative,-0.024999999999999994,
"If you are not playing the players in ther best positions,it is the system,get Amorim out of the club as soon as possible",en,2025-10-06 03:51:42.663605,Positive,0.5,
I dont know what to feel. except just win the games and it will be alright. just win the games.,en,2025-10-06 03:51:42.663606,Positive,0.8,
Stop playing Bruno in the middle,en,2025-10-06 03:51:42.663608,Neutral,0.0,
If u wana go with the system go with it put lammens as gk go with back three of delight yoro Luke or Maguire and mid of Bruno maino wing back dorgu mazaouri cunha and mbeumoo wingss St seskooo u don't need a defensibe dm everytime keep.mainooo man and if u think that will make u weak defensively go with Maguire at back than shaw,en,2025-10-06 03:51:42.663611,Negative,-0.075,
We don't need lazy players at all....,en,2025-10-06 03:51:42.663612,Negative,-0.25,
"/Talk big during pre-game interview, loses, give excuses in post-game interview, repeat/ - Amorim tactics",en,2025-10-06 03:51:42.663614,Negative,-0.15,
How is this guy still in the job with a worse win percentage than Graham Potter? Get him out of here,en,2025-10-06 03:51:42.663615,Positive,0.2,
I hope Amorim will find a way soon 🤞,en,2025-10-06 03:51:42.663617,Neutral,0.0,
They should sack him simple he's not confident,en,2025-10-06 03:51:42.663618,Negative,-0.125,
What did you bring Lamennes for ???,en,2025-10-06 03:51:42.663619,Neutral,0.0,
It is the system,en,2025-10-06 03:51:42.663621,Neutral,0.0,
It absolutely isn’t.,en,2025-10-06 03:51:42.663622,Positive,0.2,
"This mf always try to make people think Man Utd players are trash, not him and his trash tactics",en,2025-10-06 03:51:42.663623,Neutral,0.0,
"@@r_n7qi I think it’s decent but needs some tweaking. It’s annoying when we lose to individual errors but we would be much more stable and creative in another system I think, one that works to the players strengths",en,2025-10-06 03:51:42.663625,Positive,0.07333333333333332,
​@JDSM3131bro this is not fifa video games that u can change the team in the split of second😂,en,2025-10-06 03:51:42.663626,Neutral,0.0,
"Please, Amorim, it is either you play Bruno in number 10 or play him on the bench. Bruno is nothing when the team is being pressed because he doesn't know how to run and turn around. 
For those who are against the system, let them play their own system that they want in their own club. Crystal Palace is using the same system and it is going well for them.",en,2025-10-06 03:51:42.663627,Positive,0.39999999999999997,
he aint changing it.. this dinasaur football with bruno in dm needs to end and it will..,en,2025-10-06 03:51:42.663629,Neutral,0.0,
Mark my words if he keeps using Bruno in the midfield it will cost his job,en,2025-10-06 03:51:42.663630,Neutral,0.0,
if you remove bruno from deep who will you suggest to play there @nyangaluel1185 and please dont say kobbie😑,en,2025-10-06 03:51:42.663632,Neutral,0.0,
"​@@kamranscentI don't like him to go, but playing Bruno in midfield where he does nothing is worth him getting sacked.",en,2025-10-06 03:51:42.663633,Positive,0.3,
Nothing will change,en,2025-10-06 03:51:42.663634,Neutral,0.0,
"You had enough time, you may now leave. Too much analysis and no results",en,2025-10-06 03:51:42.663636,Positive,0.1,
"Statistically, the worst Man United manager post WWII. Nothing is working, my friend.",en,2025-10-06 03:51:42.663637,Negative,-1.0,
"every team plays really well against commercial united. every team is tough against commercial united. mark my word, tomorrow, sunderland 3:1 commercial united.",en,2025-10-06 03:51:42.663639,Negative,-0.03777777777777778,
"""Its going to be a difficult match""  really ruben, really? Are  you sure that we are talking about a promoted team?",en,2025-10-06 03:51:42.663640,Positive,0.1,
"This is one area I think he can improve upon. He could say ""there are no easy games in the premier league but we are confident"".",en,2025-10-06 03:51:42.663641,Positive,0.14166666666666666,
"He is saying that because he has an excuse in case we lose, they are in form, organized team, hard to beat, bla bla bla..",en,2025-10-06 03:51:42.663643,Negative,-0.17083333333333334,
We want out......you have no game plan for this team ....you got the players you asked for........you've been unable to bring the best out of the players at hand any other manager would have done better,en,2025-10-06 03:51:42.663644,Positive,0.215,
"Not sure ""any"" other manager would do better lol.",en,2025-10-06 03:51:42.663646,Positive,0.23125,
​@mattfarrar3881 the managers  are there RA has failed he won't last December,en,2025-10-06 03:51:42.663647,Negative,-0.25,
We believe in you 😊 common united 💪🔥,en,2025-10-06 03:51:42.663648,Negative,-0.3,
Whose we? Are you Ruben Amorins son or wife 🤨,en,2025-10-06 03:51:42.663650,Neutral,0.0,
"4 4 2 ! 
Amorim is a div. Out of his depth. Hes finished!  Tick tock tick tock tick tock",en,2025-10-06 03:51:42.663651,Neutral,0.0,
Win or OUT,en,2025-10-06 03:51:42.663652,Positive,0.8,
There's no excuse tomorrow.  3 point is what we need ❤,en,2025-10-06 03:51:42.663654,Positive,0.025,
With at least +2 goals,en,2025-10-06 03:51:42.663655,Negative,-0.3,
"Don't jinx it mate, wins seem hard to come by for us lately, but yes hopefully 3pts tomorrow",en,2025-10-06 03:51:42.663657,Negative,-0.09722222222222222,
it's the next game after a win that's the concern. We can always win a match but successive matches? That's the issue.,en,2025-10-06 03:51:42.663658,Positive,0.30000000000000004,
​@@Icatchflights let's see,en,2025-10-06 03:51:42.663659,Neutral,0.0,
"Lol stop wasting your time my fellow reds, it's another loss as usual.
If we lose I'm not suprised 
If we win I'll be suprised",en,2025-10-06 03:51:42.663661,Positive,0.45,
His attire is enough to show you he knows he's leaving come November,en,2025-10-06 03:51:42.663662,Neutral,0.0,
Your father is ready to take over?,en,2025-10-06 03:51:42.663663,Positive,0.2,
Last season doesnt matter 😂😂😂😂😂😂😂😂😂,en,2025-10-06 03:51:42.663665,Neutral,0.0,
"We don't need a director who only demands unconditional stubbornness. That's the case when grades are supported to some extent.
I don't know what's the difference between the Glazers and Ineos. During the Glazers days, they quickly replaced the manager and made changes.
Manchester United should have a coach who can win immediately, such as Conte and Tuchel, or Glasner and Iraola, who were proved in the PL.",en,2025-10-06 03:51:42.663666,Positive,0.2833333333333333,
Glasner rejected a contract offer from Crystal Palace. He's coming to United,en,2025-10-06 03:51:42.663667,Neutral,0.0,
😅😅😅😅win immediately with which team? does the coach play in the pitch,en,2025-10-06 03:51:42.663669,Neutral,0.0,
United fans are the worst fans I’ve seen (also a united fan here),en,2025-10-06 03:51:42.663670,Negative,-1.0,
That’s not true you need to change,en,2025-10-06 03:51:42.663671,Negative,-0.175,
This match will confirm whether we are relegation candidates or not,en,2025-10-06 03:51:42.663673,Neutral,0.0,
"The most stubborn coach of all time. 
His system sucks and he still doesn't wanna agree with the fact",en,2025-10-06 03:51:42.663674,Positive,0.1,
"It's not the system. The players mindset are stacked in the past. 

It's like an habit, you can't change it in One day. The players are battling with a certain stronghold of the past,  and I see the coach has realized this.  They have stayed too long in struggle.  He needs to change the entire team, their winning mindset has been corrupted , to the standard of man united, to winning every game.",en,2025-10-06 03:51:42.663676,Positive,0.029365079365079372,
"​@@mishealugheghele1580 Come again and tell me ""bro you're right"" when United win their first match after playing 4231 or 433 which will happen soon when the current head coach moron get sacked",en,2025-10-06 03:51:42.663677,Positive,0.10714285714285716,
In Amorim we trust ❤,en,2025-10-06 03:51:42.663678,Neutral,0.0,
bot,en,2025-10-06 03:51:42.663680,Neutral,0.0,
"This is where our problem lies. It’s Manager FC. Fck the managers, if he isn’t the right one move on and get another!",en,2025-10-06 03:51:42.663681,Positive,0.3571428571428571,
Trust what he has the worst record of an manager,en,2025-10-06 03:51:42.663682,Negative,-1.0,
Line up. 442 start if you want win,en,2025-10-06 03:51:42.663684,Positive,0.8,
Everytime I listen to Ruben it's just the same thing h3 gives me no confidence as a united fan,en,2025-10-06 03:51:42.663685,Neutral,0.0,
You are talking about 4-3-3 which your friend is using against you and you there going with 3-4-3. Please can you change the system for us bro.,en,2025-10-06 03:51:42.663686,Neutral,0.0,
He knows were gonna lose. 😒,en,2025-10-06 03:51:42.663688,Neutral,0.0,
Sack this man now another defete again 😊,en,2025-10-06 03:51:42.663689,Neutral,0.0,
"Don’t let maino go please 
And we want xavi please for another system",en,2025-10-06 03:51:42.663690,Neutral,0.0,
"What do you think Xavi is going to do with some of these players , the same players who have seen off the previous managers",en,2025-10-06 03:51:42.663692,Negative,-0.08333333333333333,
There isn’t a formation that these players can play. They proven that. When are people going to wake up!,en,2025-10-06 03:51:42.663693,Neutral,0.0,
"If You cannot start winning from now on then just go.
I don't even want to watch Your interviews anymore.",en,2025-10-06 03:51:42.663695,Positive,0.5,
In Amorim I trust let's go reds,en,2025-10-06 03:51:42.663696,Neutral,0.0,
Sack him or he'll play the tactics just for the sake.,en,2025-10-06 03:51:42.663697,Neutral,0.0,
So we ever gonna play champions league if we afraid of sunderland???,en,2025-10-06 03:51:42.663699,Negative,-0.6,
That’s what even I thought,en,2025-10-06 03:51:42.663700,Neutral,0.0,
We're a million miles from Europe never mind champions League 😂,en,2025-10-06 03:51:42.663702,Neutral,0.0,
I think Manchester can win everything if we give confidence to our manager rubben amorin ❤❤❤let us give him chance 😉 😀 😏 and full confidence 😉 😀,en,2025-10-06 03:51:42.663703,Positive,0.575,
Dont make me sit through 90 mins of Bayindir again please,en,2025-10-06 03:51:42.663704,Neutral,0.0,
Why what has he done wrong,en,2025-10-06 03:51:42.663706,Negative,-0.5,
​@@paulomotayo107 Use your eyes and you'll work it out,en,2025-10-06 03:51:42.663707,Neutral,0.0,
win us gamessssss,en,2025-10-06 03:51:42.663709,Positive,0.8,
"You try playing with four defenders, the players should be able to play with it more easily, believe me.Amorim",en,2025-10-06 03:51:42.663710,Positive,0.4777777777777778,
So alllllllllllllllll the other managers before amorim used 3 defenders instead of 4 right? 🤔 it's like u guys don't think before u write something...we could play with 5 defenders they still gonna find a way to lose games...they don't feed the striker enough also,en,2025-10-06 03:51:42.663711,Positive,0.05357142857142857,
@@jamarroberts1092we have not been this worse with 4 defenders. You know why.?  The wingbacks neither contribute to goals or defend against goals. Just lost on the pitch,en,2025-10-06 03:51:42.663713,Negative,-0.4,
"Bro we literally use 4 during play, play attention to how the formation drifts during the game.",en,2025-10-06 03:51:42.663714,Negative,-0.4,
"What a stupid argument every single manager in our history has played a 4 at the back and each one of them has died, retired or left the club with a better record then Amorin.

Do the original reply not realise how moronic his comment was?",en,2025-10-06 03:51:42.663715,Positive,0.0005952380952381117,
@@jamarroberts1092All those managers who used 4 defenders were never 9 wins in 34 games,en,2025-10-06 03:51:42.663717,Negative,-0.15,
I TRUST AMORIM HE WILL BRING US TO GLORY!!,en,2025-10-06 03:51:42.663718,Neutral,0.0,
By glory do you mean avoiding relegation? Even then I'm not so confident,en,2025-10-06 03:51:42.663719,Positive,0.09375,
United will win this,en,2025-10-06 03:51:42.663721,Positive,0.8,
1 min ago is crazy,en,2025-10-06 03:51:42.663722,Negative,-0.6,
"AMORIM IN!!!



- The 19 EPL clubs",en,2025-10-06 03:51:42.663723,Neutral,0.0,
❤ Manchester is redd,en,2025-10-06 03:51:42.663725,Neutral,0.0,
Brandon from Cameroon 🇨🇲🇨🇲,en,2025-10-06 03:51:42.663726,Neutral,0.0,
Please win,en,2025-10-06 03:51:42.663727,Positive,0.8,
"I hope this is the last game with Amorim, and go take all your empty talk with you.",en,2025-10-06 03:51:42.663729,Negative,-0.16666666666666666,
​@@Fanypy4wht u on about,en,2025-10-06 03:51:42.663730,Neutral,0.0,
Kindly let us understand why Arsenal conners are more dangerous than Man utd penalties,en,2025-10-06 03:51:42.663731,Positive,0.1666666666666667,
The best manager I have seen,en,2025-10-06 03:51:42.663733,Positive,1.0,
Then you haven’t seen a lot.,en,2025-10-06 03:51:42.663734,Neutral,0.0,
She's just talking about his hair and lovely face 😂,en,2025-10-06 03:51:42.663736,Positive,0.5,
​@stuep1983 you are a pure hater but remember hate is not going to win. You are smart enough if you make that comment for what is crystal clear in our rotten united currently.,en,2025-10-06 03:51:42.663737,Positive,0.07551020408163266,
That's why we're bottom half of the table 😂,en,2025-10-06 03:51:42.663738,Negative,-0.16666666666666666,
Ready for Sutherland 😊😊 come red glory glory United love from India 🇮🇳,en,2025-10-06 03:51:42.663740,Positive,0.2333333333333333,
"Sutherland women cricketer hai, Maharashtra mein kidhar rhte ho",en,2025-10-06 03:51:42.663741,Neutral,0.0,
Who?,en,2025-10-06 03:51:42.663742,Neutral,0.0,
"Pleas start lemmens , yoro , heaven and mainoo please 🙏",en,2025-10-06 03:51:42.663744,Neutral,0.0,
I hope 🙏 but I think it's not possible because we wanna win,en,2025-10-06 03:51:42.663745,Positive,0.4,
Amorim get out !,en,2025-10-06 03:51:42.663750,Neutral,0.0,
What you mean heaven,en,2025-10-06 03:51:42.663752,Negative,-0.3125,
​@@abdihassan4981did we win even without them,en,2025-10-06 03:51:42.663754,Positive,0.8,
mainoo is dreadful,en,2025-10-06 03:51:42.663755,Negative,-1.0,
It's going to be a tough much.,en,2025-10-06 03:51:42.663756,Negative,-0.09444444444444444,
Missed Rubén 😂😂,en,2025-10-06 03:51:42.663758,Neutral,0.0,
We must win this game let's go man utd❤❤❤❤,en,2025-10-06 03:51:42.663759,Positive,0.2,
It will prolong the INEVITABLE,en,2025-10-06 03:51:42.663761,Neutral,0.0,
He will play Bruno or casemiro in midfield and Sunderland will over stimulate that midfield. We will be bad on corners and it will show,en,2025-10-06 03:51:42.663762,Negative,-0.6999999999999998,
Think I heard he's been sacked,en,2025-10-06 03:51:42.663763,Neutral,0.0,
"Happy to be here guys ❤❤❤
Pls let Amorim do his job 😢",en,2025-10-06 03:51:42.663765,Positive,0.8,
I  agree with you. They need to let him do his job. He is a successful coach he has won trophies and  brought teams up.,en,2025-10-06 03:51:42.663766,Positive,0.75,
Hey guys tomorrow we winning so  relax .....,en,2025-10-06 03:51:42.663767,Positive,0.5,
Yeah nice joke mate bcse we are not,en,2025-10-06 03:51:42.663769,Positive,0.6,
Relax is not a thing as a man utd fan,en,2025-10-06 03:51:42.663770,Neutral,0.0,
@@JONATHANSOLOMON-j5rcan I get the lottery numbers please then?!?,en,2025-10-06 03:51:42.663772,Neutral,0.0,
Then we go to Liverpool 😂,en,2025-10-06 03:51:42.663773,Neutral,0.0,
"What are you drinking, 😂 mate?",en,2025-10-06 03:51:42.663774,Neutral,0.0,
They'll sack him once it's cheaper in November. He can't wait.,en,2025-10-06 03:51:42.663776,Neutral,0.0,
"Every weekend pre conference 

We don't want to loose again please

Start scoring and concede less - that's all we need",en,2025-10-06 03:51:42.663777,Negative,-0.12179487179487179,
Leave man United,en,2025-10-06 03:51:42.663778,Neutral,0.0,
Clown,en,2025-10-06 03:51:42.663780,Neutral,0.0,
Pin me Ian  first Man U fan,en,2025-10-06 03:51:42.663781,Positive,0.25,
Amorim in,en,2025-10-06 03:51:42.663782,Neutral,0.0,
"0:21 No, ""the size of the club"" correlates with the size of audiences. The size of those audiences ""merit"" the discussion since those audiences correlate directly with views and revenue. Say it, we know it!",en,2025-10-06 03:51:43.415945,Positive,0.125,
"The games they lost were due to individual mistakes. Without exception. Nothing about ""the system""",en,2025-10-06 03:51:43.415950,Negative,-0.0625,
"Why does everyone keep on saying it's the system its the system?........ It's got nothing to do with the system, it's the players not having the passion, drive, confidence and being consistent, we haven't been consistent for yrs and that's been with different formations, so it's not the system at all.",en,2025-10-06 03:51:43.415952,Positive,0.16666666666666666,
Tim Sherwood '4 games a year' LOL killed me 😭🤣,en,2025-10-06 03:51:43.415953,Positive,0.30000000000000004,
"Tim Sherwood criticising top managers is like me criticising R9 for being heavy. 

I am in no position to be talking about other people being heavy.",en,2025-10-06 03:51:43.415954,Negative,-0.0062500000000000056,
Doesn’t matter what Sherwood says. It’s not that he was great !,en,2025-10-06 03:51:43.415956,Positive,1.0,
Still waiting for one positive analysis from Sherwood that praises Spurs for winning back to back league titles 🤡,en,2025-10-06 03:51:43.415957,Positive,0.18181818181818182,
“Why do you want to sign Zidane when we have Tim Sherwood?”,en,2025-10-06 03:51:43.415959,Neutral,0.0,
Tim sherwood talking like he was a prime maradonna is laughable know your place.....,en,2025-10-06 03:51:43.415960,Negative,-0.5,
Soccer Saturday is a shadow of its former self. The show I grew up with is gone.,en,2025-10-06 03:51:43.415961,Neutral,0.0,
"These same players played a 4-3-3, 4-2-3-1 and a 4-5-1 and got their managers sacked.",en,2025-10-06 03:51:43.415963,Neutral,0.0,
"This is not about Amorim but the players, how this so called professional footballers can't adapt to a system that was brought since the mid of last season and preseason and till now they are still confused that is a shame to our new generation, the players lack consistency and confidence. I like Amorim because he is strict with his players and there is no room of laggedness",en,2025-10-06 03:51:43.415964,Negative,-0.03272727272727274,
Tim changed his system and was dismissed by each of the teams he coached 😂,en,2025-10-06 03:51:43.415965,Neutral,0.0,
Is not just Amorim now but the players must wake up,en,2025-10-06 03:51:43.415967,Neutral,0.0,
"Nonsense using Maguire as ""the experience player that should speak up"" Mag is terrible and shouldn't be there. Shaw, Mag and Bayindar are the biggest contributors to us conceding.

They need to leave before the system leaves",en,2025-10-06 03:51:43.415968,Negative,-1.0,
"Getting really pissed with this argument about the system being the problem. Yes, they lost games playing that system. So the system is wrong. But they played the same system and was competing against Arsenal toe to toe. They played that system and was doing well against Fulham. They beat Burnley and Chelsea playing the same system. And they just beat Sunderland today playing the same system, and they played well today too, by the way. So is the system really to blame? All these pundits and the media. If you're a good player, you can adapt to a different system. Amorim isn't asking a forward to play in defence, or a central midfielder to go into goal or play as a wingback. It's, at worst, a slight change in position, but the main thing is their responsibilities are different now. Good players should be able to adapt to that. If it's not in their locker, it's on the players to spend extra time on the training pitch to learn the new skills to play their roles better.",en,2025-10-06 03:51:43.415969,Positive,0.0797979797979798,
Exact same system lost them the Europa cup final against Spurs let that sink in …,en,2025-10-06 03:51:43.415971,Positive,0.08333333333333333,
"Tim Sherwood, GOAT Manager of Aston Villa and Tottenham, won more than Ferguson, Wenger and Mourinho combined to hear him talk !!! .",en,2025-10-06 03:51:43.415972,Positive,0.9765625,
Turning the volume down when Sherwood  speaks 🙈🙈🙈,en,2025-10-06 03:51:43.415973,Negative,-0.15555555555555556,
Look at all those prolific winners on the panel 😂,en,2025-10-06 03:51:43.415975,Neutral,0.0,
To be fair sherwood has won more premier leagues than your entire squad,en,2025-10-06 03:51:43.415976,Positive,0.39999999999999997,
"United is leading 2-0
Amorim is safe 
🤷🏼‍♂️",en,2025-10-06 03:51:43.415977,Positive,0.5,
"Safe for now, Liverpool are on a wobbly at the moment, so Man United have a chance to win that game",en,2025-10-06 03:51:43.415979,Positive,0.3,
We beat Sunderland the top 4 dream is back on!!! Knew it! 😂😂,en,2025-10-06 03:51:43.415980,Positive,0.25,
But we are 4 or 5 points behind Liverpool and there are 31 games to go,en,2025-10-06 03:51:43.415981,Negative,-0.4,
Maaashter United,en,2025-10-06 03:51:43.415983,Neutral,0.0,
"Tim has aways been calm, measured and respectful when discussing any subject including united on PL TV. Why is he acting so out of character here ??? Is the nature of the audience different???",en,2025-10-06 03:51:43.415984,Positive,0.12666666666666668,
his mate PC Wilcox is running United,en,2025-10-06 03:51:43.415985,Neutral,0.0,
"Tim “Wrecking Ball” Sherwood at it again on a finished news outlet, must know best… as Villa, Spurs and Swindon really worded out… what a shambles of a show now.",en,2025-10-06 03:51:43.415987,Positive,0.2,
The Pope😂😂😂😂,en,2025-10-06 03:51:43.415988,Neutral,0.0,
The players are poor. Very poor.,en,2025-10-06 03:51:43.415989,Negative,-0.46,
His out of his LEAGUE BY A MILESTONE,en,2025-10-06 03:51:43.415991,Neutral,0.0,
Man United is more a brand than it is a football club.,en,2025-10-06 03:51:43.415992,Positive,0.5,
Seriously.. im not even a united supporter but you need to give amorim a break!,en,2025-10-06 03:51:43.415993,Positive,0.20833333333333331,
"50% loss record? No club or supporters accept that! It's bizarre that a team that won 2 trophies in 2 seasons, always in Europe, is suddenly a basket case around 15th and that's OK?",en,2025-10-06 03:51:43.415995,Positive,0.3,
Do they merit the attention? No.,en,2025-10-06 03:51:43.415996,Neutral,0.0,
It’s all about money so yes they do.,en,2025-10-06 03:51:43.415997,Neutral,0.0,
"""They were the best team"" Preston used to be the best team.",en,2025-10-06 03:51:43.415999,Positive,1.0,
"@@BelligerentBurgers I just told you it’s about money, not which team is the best",en,2025-10-06 03:51:43.416000,Positive,1.0,
"Manchester United didn't need both Mbeumo and Cunha. They should have bought one to play with Bruno Fernandez in the midfield and instead they should have bought a good holding midfielder and another good CB. Amad shouldn't play as a fullback, he's a natural winger. They always get it wrong in buying players. They should have also bought an experienced striker like Osihmen instead a young Sesko as striker. Then should have kept Hojlund to be the backup striker.",en,2025-10-06 03:51:43.416001,Positive,0.3166666666666667,
"What's wrong with having two top players in your team?
Signing both definitely has their perks... They just need to get good midfielders",en,2025-10-06 03:51:43.416003,Positive,0.175,
"Wow, you are so knowledgeable...!! 🤯🤯🤯

🤣🤣🤣🤣

So where have you coached before??? Real Madrid ?Bayern??  Barcelona???  Atletico???? Or at least Dortmund ?????

😂😂😂😂",en,2025-10-06 03:51:43.416004,Positive,0.018750000000000006,
"You are all talking rubbish there…to which system did these players buy into? If the players do not buy into every damn system, then we should just change the players and get ones that will buy into the system.",en,2025-10-06 03:51:43.416006,Neutral,0.0,
This team is not exactly the team that you guys keep talking about. Those teams had obvious flaws and played well in those systems before getting exposed. This team can comfortably play 433 and any other system. You want your players to play with instincts not the mechanical way Amorim is forcing them to play ( always thinking at the back of their if they are doing what the manager wants or not).,en,2025-10-06 03:51:43.416007,Positive,0.05833333333333334,
Bad owners that’s the problem and as long as they stay united will stay the same,en,2025-10-06 03:51:43.416008,Negative,-0.24999999999999997,
Sherwood's 'knowledge' of the game. The most successful manager in history. Tool,en,2025-10-06 03:51:43.416010,Positive,0.2833333333333333,
"Yeah maybe, but I think he's right.",en,2025-10-06 03:51:43.416011,Positive,0.2857142857142857,
Tim should have been England coach 😅,en,2025-10-06 03:51:43.416012,Neutral,0.0,
Hes got a better win percentage than amorim,en,2025-10-06 03:51:43.416014,Positive,0.65,
"He wants utd back because he wants 'more competition' in the prem? Dont worry, city liverpool and the gunners are providing that, 'we' dont need utd back at all. Palace won the fa cup and Newcastle the league cup, seems like great competition to me...",en,2025-10-06 03:51:43.416015,Positive,0.2833333333333334,
Haha Sunderland will do Utd today,en,2025-10-06 03:51:43.416016,Positive,0.2,
What was the score Harold the Helmet ??? .,en,2025-10-06 03:51:43.416018,Neutral,0.0,
"The constant media pressure isn’t healthy for our club, let our manager get on with the job and stop negative press. Newcastle, Villa and Forest are having a worse season so far. Talk about them more!",en,2025-10-06 03:51:43.416019,Positive,0.08750000000000001,
This is the best Coaches here at Sky Sports News!,en,2025-10-06 03:51:43.416020,Positive,1.0,
So you disagree with them,en,2025-10-06 03:51:43.416022,Neutral,0.0,
The most affordable and/or visibly pleasing for Sky.,en,2025-10-06 03:51:43.416023,Positive,0.5,
"This is nonsense, why  always Ruben can you guys give him a break and stop being bias",en,2025-10-06 03:51:43.416025,Neutral,0.0,
Ruben needs to leave by Monday,en,2025-10-06 03:51:43.416026,Neutral,0.0,
Ofcourse if Amorim change the system he will lose the job its better to stick on his words 🤗🤗,en,2025-10-06 03:51:43.416027,Positive,0.5,
They should give Amorim time so that he can sort the team than sacking him no matter what he will succeed ❤,en,2025-10-06 03:51:43.416029,Neutral,0.0,
Your plan is terrible for media profit. A good sacking from time to time pulls in a lot of audiences and money.,en,2025-10-06 03:51:43.416030,Negative,-0.15000000000000002,
"Why is Tim brought on as an expert? He is an expert of nothing, and he is always wrong. Get someone who knows what they are talking about please.",en,2025-10-06 03:51:43.416031,Negative,-0.5,
nobody cares!!! Why doesn't Sky set up a separate channel just for United so that the rest of us dont have to watch this constant BS!,en,2025-10-06 03:51:43.416033,Neutral,0.0,
Amorim spends more time preparing excuses than setting up his team.,en,2025-10-06 03:51:43.416034,Positive,0.5,
Seems reversely proportional to the time you spend preparing your comments.,en,2025-10-06 03:51:43.416035,Neutral,0.0,
16 min of holla nothing just for views cause you can't get them with any team,en,2025-10-06 03:51:43.416037,Neutral,0.0,
Amorim will go in the first week of November QF,en,2025-10-06 03:51:43.416038,Positive,0.25,
"Every day  you guys talk about United,why always United,we will bounce again for sure,better days are coming ❤GGMU❤z",en,2025-10-06 03:51:43.416039,Neutral,0.0,
Its not always united! They talk about Arsenal and Arteta way more.,en,2025-10-06 03:51:43.416041,Positive,0.5,
"More people talking about Liverpool losing 2 games in a row but still top of the table than all of United's losses last season 😂

United are just an afterthought",en,2025-10-06 03:51:43.416042,Positive,0.3333333333333333,
"We’ll be back but, this is a 4 year project before we win anything. Football is cycles, one thing for sure they’ll never be another prem team that will dominate for 10-15 years like the fergie days.",en,2025-10-06 03:51:43.416043,Positive,0.43333333333333335,
Ratcliffe has done well in the oil and gas industry but definitely not in football. His record is atrocious.,en,2025-10-06 03:51:43.416045,Negative,-0.35,
He’s also taken one of the most successful pro cycling teams and destroyed them too,en,2025-10-06 03:51:43.416046,Positive,0.625,
Tell Tim that the idea of thinking Man utd is Arsenal or Liverpool level is trash we are a # 14 level performing team looking to improve. Accept and welcome that. All these negativity people give don’t work and the board will never make a mistake of being controlled by media or players or pundits,en,2025-10-06 03:51:43.416047,Positive,0.8,
Man Utd finish 3rd just a few seasons ago. Stop lowering the standards at the football club.,en,2025-10-06 03:51:43.416049,Negative,-0.1,
i miss chicharitooooo 😢,en,2025-10-06 03:51:48.088109,Neutral,0.0,
"Ruben Amorim (27) is younger than some United players who played that match. Carrick (31), van Persie (29), Fletcher (28), and he was the same age as Rooney (27).

He was younger than Giggs (39) and only a year older than Nani (26) who came on as substitutes.",en,2025-10-06 03:51:48.088116,Positive,0.03333333333333333,
He made his day at Old Trafford😅😅,en,2025-10-06 03:51:48.088119,Positive,0.1,
Bro Been Playing With Some Npc's Against RED Avenger's 😂,en,2025-10-06 03:51:48.088120,Neutral,0.0,
Bra is that him,en,2025-10-06 03:51:48.088122,Neutral,0.0,
Why was he smiling 😅,en,2025-10-06 03:51:48.088124,Neutral,0.0,
So many these United players would walk into the current United team 😢,en,2025-10-06 03:51:48.088125,Positive,0.25,
We won premier league with this team !!,en,2025-10-06 03:51:48.088128,Neutral,0.0,
13 years later and still punching the air when we get the winning goal.,en,2025-10-06 03:51:48.088129,Positive,0.25,
"terrible team. Kagawa, Buttner etc begininning of the demise.",en,2025-10-06 03:51:48.088131,Negative,-1.0,
Ruben Amorim have a taste of both comeback as player and manager.,en,2025-10-06 03:51:48.088132,Neutral,0.0,
The only Manchester United I still remember. The new one is Manchester Reunited perhaps,en,2025-10-06 03:51:48.088134,Positive,0.06818181818181818,
These first 2 minutes are like watching United now! 🤣,en,2025-10-06 03:51:48.088135,Positive,0.3125,
What's really sad is how much time has passed since Old Trafford heard that sound,en,2025-10-06 03:51:48.088137,Positive,0.05000000000000001,
"Oh, He picked up the losing habit from back then.",en,2025-10-06 03:51:48.088138,Neutral,0.0,
"Amorims hasn't age, exactly look same till today 😂. Man ,that Chicharito was class,know how to move....",en,2025-10-06 03:51:48.088139,Positive,0.125,
AT THAT TIME EVEN WITH 2-0 DOWN WE WERE SO RELAXED THAT EVENTUSLLY TEAM GONNA FIRE UP.,en,2025-10-06 03:51:48.088141,Negative,-0.15555555555555556,
That scoop turn by eder was out of this world,en,2025-10-06 03:51:48.088142,Neutral,0.0,
15 years plus,en,2025-10-06 03:51:48.088144,Neutral,0.0,
United beenig United from 0:2 to 3:2❤,en,2025-10-06 03:51:48.088145,Neutral,0.0,
The United I remember.,en,2025-10-06 03:51:48.088147,Neutral,0.0,
I'm sure 100% we won't succeed under a manager with 0 adaptability like him. I can foresee it. Can't wait to see him out.,en,2025-10-06 03:51:48.088148,Positive,0.5,
